number,value,datetime_start,datetime_complete,duration,params_episode_length,params_epsilon_max,params_epsilon_min,params_gamma,params_learning_rate,params_num_episodes,user_attrs_base_seed,user_attrs_collective_reward_mean,user_attrs_collective_reward_std,user_attrs_individual_reward_agent0_mean,user_attrs_individual_reward_agent0_std,user_attrs_num_episodes_mean,user_attrs_num_parallel_runs,user_attrs_run_0_collective_reward,user_attrs_run_0_individual_rewards,user_attrs_run_0_seed,user_attrs_run_0_total_individual_rewards,user_attrs_run_0_training_time_per_episode,user_attrs_run_0_training_time_total,user_attrs_run_1_collective_reward,user_attrs_run_1_individual_rewards,user_attrs_run_1_seed,user_attrs_run_1_total_individual_rewards,user_attrs_run_1_training_time_per_episode,user_attrs_run_1_training_time_total,user_attrs_run_2_collective_reward,user_attrs_run_2_individual_rewards,user_attrs_run_2_seed,user_attrs_run_2_total_individual_rewards,user_attrs_run_2_training_time_per_episode,user_attrs_run_2_training_time_total,user_attrs_run_3_collective_reward,user_attrs_run_3_individual_rewards,user_attrs_run_3_seed,user_attrs_run_3_total_individual_rewards,user_attrs_run_3_training_time_per_episode,user_attrs_run_3_training_time_total,user_attrs_solution_concept,user_attrs_total_individual_reward_agent0_mean,user_attrs_total_individual_reward_agent0_std,user_attrs_training_time_per_episode_mean,user_attrs_training_time_per_episode_std,user_attrs_training_time_total_mean,user_attrs_training_time_total_std,state
157,5.2624999999999975,2025-06-12 21:26:02.477601,2025-06-12 21:26:06.870027,0 days 00:00:04.392426,43,0.6211707294309534,0.031616549256059,0.9561485905472948,0.00015083641014423198,202,1576362,5.2624999999999975,1.1719294987327524,0.30974999999999986,0.12759383801735882,200.0,4,3.949999999999998,"[0.4169999999999999, -0.02200000000000014]",1576362,"[4.169999999999999, -0.22000000000000142]",0.020628851652145386,4.125770330429077,7.019999999999999,"[0.37199999999999983, 0.3299999999999999]",1577362,"[3.7199999999999984, 3.299999999999999]",0.019290889501571654,3.858177900314331,4.499999999999998,"[0.09199999999999989, 0.3579999999999999]",1578362,"[0.9199999999999988, 3.5799999999999987]",0.020005106925964355,4.001021385192871,5.5799999999999965,"[0.35799999999999993, 0.19999999999999984]",1579362,"[3.579999999999999, 1.9999999999999984]",0.021137462854385378,4.227492570877075,MinimaxSolutionConcept,3.0974999999999984,1.2759383801735882,0.02026557773351669,0.0006910162434825899,4.053115546703339,0.1382032486965178,COMPLETE
158,7.002499999999998,2025-06-12 21:26:06.884310,2025-06-12 21:26:10.924310,0 days 00:00:04.040000,45,0.6818847308128301,0.12258762748603723,0.9814355872574483,0.00010004382189820725,187,1586366,7.002499999999998,2.5343773890247685,0.21799999999999983,0.3338030856657859,180.0,4,6.669999999999997,"[0.22399999999999984, 0.4429999999999999]",1586366,"[2.2399999999999984, 4.429999999999999]",0.021279617150624593,3.8303310871124268,5.029999999999997,"[-0.0640000000000002, 0.567]",1587366,"[-0.6400000000000019, 5.67]",0.021519074175092908,3.8734333515167236,5.069999999999998,"[-0.04900000000000017, 0.5559999999999998]",1588366,"[-0.49000000000000166, 5.559999999999999]",0.02124584515889486,3.824252128601074,11.239999999999998,"[0.7609999999999999, 0.3629999999999998]",1589366,"[7.609999999999999, 3.629999999999998]",0.021483839882744684,3.867091178894043,MinimaxSolutionConcept,2.179999999999999,3.3380308566578596,0.021382094091839263,0.0001206037358297297,3.848776936531067,0.021708672449351457,COMPLETE
159,10.767499999999998,2025-06-12 21:26:10.938815,2025-06-12 21:26:14.059821,0 days 00:00:03.121006,49,0.6376377413376668,0.03945557945985781,0.969775917776471,0.000530953415796206,130,1596370,10.767499999999998,1.2841801859552273,0.64825,0.11327483171472826,130.0,4,12.659999999999998,"[0.74, 0.5259999999999998]",1596370,"[7.4, 5.259999999999998]",0.020615209065950834,2.6799771785736084,9.889999999999997,"[0.4579999999999999, 0.5309999999999999]",1597370,"[4.579999999999999, 5.309999999999999]",0.02275374485896184,2.957986831665039,9.329999999999997,"[0.728, 0.2049999999999999]",1598370,"[7.279999999999999, 2.049999999999999]",0.022237376066354606,2.8908588886260986,11.189999999999998,"[0.6669999999999999, 0.45199999999999985]",1599370,"[6.669999999999999, 4.519999999999999]",0.021549349564772387,2.80141544342041,MinimaxSolutionConcept,6.482499999999999,1.1327483171472825,0.021788919889009918,0.0008010916305365202,2.832559585571289,0.10414191196974765,COMPLETE
160,6.942499999999997,2025-06-12 21:26:14.074458,2025-06-12 21:26:17.076274,0 days 00:00:03.001816,49,0.7321913866519677,0.04776968483906634,0.9693219718596318,0.0005243858153455722,111,1606374,6.942499999999997,4.148369408574893,0.3122499999999999,0.30626816272671903,110.0,4,9.799999999999997,"[0.622, 0.3579999999999998]",1606374,"[6.22, 3.5799999999999983]",0.023786824399774725,2.6165506839752197,8.709999999999997,"[0.44599999999999984, 0.4249999999999998]",1607374,"[4.459999999999998, 4.249999999999998]",0.023447921059348367,2.5792713165283203,-0.21000000000000368,"[-0.1950000000000002, 0.17399999999999985]",1608374,"[-1.950000000000002, 1.7399999999999984]",0.02560946291143244,2.8170409202575684,9.469999999999999,"[0.3759999999999999, 0.571]",1609374,"[3.759999999999999, 5.709999999999999]",0.022927119515158915,2.5219831466674805,MinimaxSolutionConcept,3.1224999999999987,3.06268162726719,0.023942831971428612,0.0010097779034655228,2.633711516857147,0.11107556938120755,COMPLETE
161,8.474999999999996,2025-06-12 21:26:17.845855,2025-06-12 21:26:20.936850,0 days 00:00:03.090995,47,0.5976514836186475,0.03711118462494108,0.9674103781241584,0.0007413725446188736,127,1616377,8.474999999999996,1.5061291445291138,0.40249999999999986,0.053714523175766894,120.0,4,10.449999999999998,"[0.3379999999999999, 0.7070000000000001]",1616377,"[3.379999999999999, 7.07]",0.021863089005152384,2.623570680618286,8.939999999999998,"[0.4509999999999999, 0.4429999999999999]",1617377,"[4.509999999999999, 4.429999999999999]",0.024149149656295776,2.897897958755493,8.249999999999996,"[0.3609999999999998, 0.46399999999999986]",1618377,"[3.609999999999998, 4.639999999999999]",0.023107715447743735,2.772925853729248,6.259999999999997,"[0.4599999999999998, 0.16599999999999981]",1619377,"[4.599999999999998, 1.6599999999999981]",0.023304776350657145,2.7965731620788574,MinimaxSolutionConcept,4.024999999999999,0.5371452317576689,0.023106182614962258,0.0008173897163366631,2.772741913795471,0.09808676596039956,COMPLETE
162,9.024999999999997,2025-06-12 21:26:20.952994,2025-06-12 21:26:24.129121,0 days 00:00:03.176127,48,0.6039841255090489,0.039034459103700014,0.9680365438609564,0.0007794722348256912,124,1626381,9.024999999999997,3.3267213589358517,0.38849999999999985,0.26021385435829514,120.0,4,11.799999999999997,"[0.729, 0.4509999999999999]",1626381,"[7.29, 4.509999999999999]",0.025119956334431967,3.014394760131836,8.479999999999997,"[0.26699999999999985, 0.581]",1627381,"[2.6699999999999986, 5.81]",0.02366759181022644,2.840111017227173,12.019999999999998,"[0.5199999999999999, 0.682]",1628381,"[5.199999999999999, 6.82]",0.021684545278549194,2.6021454334259033,3.799999999999997,"[0.037999999999999826, 0.3419999999999998]",1629381,"[0.37999999999999823, 3.419999999999998]",0.024217134714126586,2.9060561656951904,MinimaxSolutionConcept,3.8849999999999993,2.602138543582951,0.023672307034333546,0.0012593395816698316,2.8406768441200256,0.15112074980037976,COMPLETE
163,7.794999999999998,2025-06-12 21:26:24.143399,2025-06-12 21:26:27.256159,0 days 00:00:03.112760,49,0.5874538201949425,0.022809511441425706,0.962607292858816,0.0006550703191092668,126,1636384,7.794999999999998,2.8086073061216665,0.3767499999999999,0.1972160934102489,120.0,4,5.6999999999999975,"[0.17499999999999988, 0.3949999999999999]",1636384,"[1.7499999999999987, 3.9499999999999993]",0.02450428009033203,2.9405136108398438,8.279999999999998,"[0.5549999999999999, 0.2729999999999998]",1637384,"[5.549999999999999, 2.7299999999999978]",0.02417101860046387,2.900522232055664,5.019999999999997,"[0.18499999999999986, 0.31699999999999984]",1638384,"[1.8499999999999985, 3.169999999999998]",0.02442548473676046,2.931058168411255,12.18,"[0.592, 0.6259999999999999]",1639384,"[5.92, 6.259999999999999]",0.021269973119099936,2.552396774291992,MinimaxSolutionConcept,3.7674999999999987,1.9721609341024888,0.023592689136664072,0.0013466645132787453,2.8311226963996887,0.16159974159344945,COMPLETE
164,5.144999999999998,2025-06-12 21:26:27.273772,2025-06-12 21:26:30.880622,0 days 00:00:03.606850,48,0.6373779226902694,0.04312652822201414,0.965524891528888,0.002773811315923786,145,1646387,5.144999999999998,3.195641563129382,0.3307499999999999,0.17211678448077053,140.0,4,5.249999999999997,"[0.21699999999999992, 0.30799999999999994]",1646387,"[2.169999999999999, 3.079999999999999]",0.022475785868508475,3.1466100215911865,0.7599999999999968,"[0.17399999999999988, -0.09800000000000017]",1647387,"[1.7399999999999989, -0.9800000000000018]",0.02234187126159668,3.127861976623535,9.779999999999998,"[0.615, 0.3629999999999999]",1648387,"[6.15, 3.629999999999999]",0.022074169772011893,3.090383768081665,4.789999999999997,"[0.31699999999999984, 0.16199999999999987]",1649387,"[3.169999999999998, 1.6199999999999988]",0.02458771126610892,3.442279577255249,MinimaxSolutionConcept,3.307499999999999,1.7211678448077057,0.022869884542056493,0.001002272722113356,3.201783835887909,0.1403181810958699,COMPLETE
165,5.014999999999997,2025-06-12 21:26:30.894848,2025-06-12 21:26:34.576700,0 days 00:00:03.681852,50,0.6160557810965822,0.027304527001444215,0.9602752387290449,0.0009449406624988276,134,1656390,5.014999999999997,2.9612370725762576,0.23999999999999988,0.23222725938183922,130.0,4,0.5899999999999967,"[0.022999999999999837, 0.03599999999999984]",1656390,"[0.22999999999999837, 0.3599999999999984]",0.02686457633972168,3.4923949241638184,8.839999999999998,"[0.591, 0.29299999999999987]",1657390,"[5.91, 2.929999999999999]",0.022125992408165564,2.8763790130615234,5.899999999999997,"[0.037999999999999826, 0.5519999999999999]",1658390,"[0.37999999999999823, 5.52]",0.02570016384124756,3.3410212993621826,4.729999999999997,"[0.3079999999999999, 0.16499999999999987]",1659390,"[3.0799999999999987, 1.6499999999999986]",0.024272788487947904,3.1554625034332275,MinimaxSolutionConcept,2.399999999999999,2.322272593818392,0.02474088026927068,0.0017668516075926234,3.216314435005188,0.22969070898704103,COMPLETE
166,8.952499999999997,2025-06-12 21:26:35.361747,2025-06-12 21:26:38.314966,0 days 00:00:02.953219,48,0.6284059723487,0.0407074848306541,0.9721640698703999,0.0005427931258323526,121,1666395,8.952499999999997,3.016491132093712,0.5322499999999999,0.053302790733694254,120.0,4,6.269999999999997,"[0.5119999999999998, 0.11499999999999984]",1666395,"[5.119999999999997, 1.1499999999999984]",0.023215411106745402,2.7858493328094482,9.759999999999998,"[0.46399999999999986, 0.5119999999999998]",1667395,"[4.639999999999999, 5.119999999999997]",0.022288316488265993,2.674597978591919,6.229999999999997,"[0.5419999999999999, 0.08099999999999986]",1668395,"[5.419999999999999, 0.8099999999999986]",0.02063006560007731,2.4756078720092773,13.549999999999997,"[0.6109999999999999, 0.744]",1669395,"[6.1099999999999985, 7.4399999999999995]",0.021999780337015787,2.6399736404418945,MinimaxSolutionConcept,5.322499999999999,0.5330279073369424,0.022033393383026123,0.0009263652616584032,2.6440072059631348,0.11116383139900832,COMPLETE
167,8.079999999999998,2025-06-12 21:26:38.329606,2025-06-12 21:26:41.182854,0 days 00:00:02.853248,48,0.6283043619571941,0.03692422791213004,0.9721307307798122,0.000593718381280646,119,1676398,8.079999999999998,0.7709409834740926,0.42574999999999985,0.1024264980363968,110.0,4,7.149999999999998,"[0.4779999999999999, 0.23699999999999988]",1676398,"[4.779999999999999, 2.3699999999999988]",0.02404040423306552,2.644444465637207,9.24,"[0.33499999999999985, 0.5889999999999999]",1677398,"[3.3499999999999988, 5.889999999999999]",0.022154506770047273,2.4369957447052,7.699999999999999,"[0.5679999999999998, 0.20199999999999987]",1678398,"[5.679999999999998, 2.0199999999999987]",0.024462262066927823,2.6908488273620605,8.229999999999997,"[0.32199999999999995, 0.5009999999999999]",1679398,"[3.2199999999999998, 5.009999999999999]",0.02251525792208585,2.4766783714294434,MinimaxSolutionConcept,4.257499999999999,1.0242649803639676,0.023293107748031616,0.0009781150746114235,2.562241852283478,0.10759265820725654,COMPLETE
168,6.639999999999997,2025-06-12 21:26:41.197932,2025-06-12 21:26:44.952016,0 days 00:00:03.754084,47,0.5782105206147375,0.051748929888836705,0.9680172540888036,0.0012475463964407433,150,1686401,6.639999999999997,3.5678354782697035,0.2577499999999999,0.2637843579517179,150.0,4,3.869999999999997,"[0.07999999999999985, 0.3069999999999998]",1686401,"[0.7999999999999985, 3.0699999999999976]",0.023670948346455892,3.550642251968384,2.3699999999999966,"[-0.06300000000000017, 0.29999999999999977]",1687401,"[-0.6300000000000017, 2.999999999999998]",0.023903218905131023,3.5854828357696533,9.819999999999997,"[0.4079999999999999, 0.574]",1688401,"[4.079999999999999, 5.739999999999999]",0.023528971672058106,3.529345750808716,10.499999999999998,"[0.606, 0.44399999999999995]",1689401,"[6.06, 4.4399999999999995]",0.021073222160339355,3.1609833240509033,MinimaxSolutionConcept,2.577499999999999,2.637843579517179,0.023044090270996097,0.001145696746466886,3.456613540649414,0.17185451197003287,COMPLETE
169,6.272499999999997,2025-06-12 21:26:44.966584,2025-06-12 21:26:48.537738,0 days 00:00:03.571154,49,0.6004942083035295,0.04483545273686147,0.9705726459950264,0.0007081691913902069,141,1696405,6.272499999999997,1.9922521803225615,0.28749999999999987,0.249501002001996,140.0,4,6.539999999999998,"[0.36099999999999993, 0.2929999999999998]",1696405,"[3.6099999999999994, 2.929999999999998]",0.020381408078329905,2.8533971309661865,9.139999999999997,"[0.5829999999999999, 0.33099999999999985]",1697405,"[5.829999999999998, 3.3099999999999987]",0.0219478930745806,3.072705030441284,3.549999999999997,"[-0.10700000000000016, 0.4619999999999999]",1698405,"[-1.0700000000000016, 4.619999999999999]",0.024364241531917026,3.410993814468384,5.859999999999997,"[0.31299999999999983, 0.27299999999999985]",1699405,"[3.129999999999998, 2.7299999999999986]",0.023353164536612375,3.2694430351257324,MinimaxSolutionConcept,2.8749999999999982,2.4950100200199596,0.022511676805359974,0.0014996661805536536,3.1516347527503967,0.20995326527751162,COMPLETE
170,7.809999999999997,2025-06-12 21:26:48.552463,2025-06-12 21:26:51.815290,0 days 00:00:03.262827,50,0.6489780379305475,0.040194590652179965,0.9585549593766911,0.0005726396925062766,133,1706408,7.809999999999997,1.9822714244018151,0.3907499999999999,0.10315855514691938,130.0,4,9.729999999999997,"[0.5369999999999999, 0.43599999999999994]",1706408,"[5.369999999999999, 4.359999999999999]",0.023863904292766865,3.1023075580596924,7.689999999999998,"[0.4339999999999999, 0.33499999999999985]",1707408,"[4.339999999999999, 3.3499999999999988]",0.021421289443969725,2.7847676277160645,4.629999999999997,"[0.26999999999999985, 0.19299999999999984]",1708408,"[2.6999999999999984, 1.9299999999999984]",0.022815906084500827,2.9660677909851074,9.19,"[0.3219999999999999, 0.5969999999999999]",1709408,"[3.219999999999999, 5.969999999999999]",0.02363099318284255,3.0720291137695312,MinimaxSolutionConcept,3.907499999999999,1.0315855514691938,0.02293302325101999,0.0009556093702036805,2.981293022632599,0.12422921812647836,COMPLETE
171,4.434999999999998,2025-06-12 21:26:52.616496,2025-06-12 21:26:55.214520,0 days 00:00:02.598024,46,0.6338051462472424,0.031734765294789274,0.9737138768902805,0.0005156801273442888,108,1716412,4.434999999999998,2.150191851905314,0.2857499999999999,0.11945789007009963,100.0,4,7.379999999999999,"[0.45599999999999996, 0.2819999999999999]",1716412,"[4.56, 2.8199999999999994]",0.020605149269104003,2.0605149269104004,5.029999999999998,"[0.3009999999999998, 0.20199999999999987]",1717412,"[3.009999999999998, 2.0199999999999987]",0.024336545467376708,2.433654546737671,1.3999999999999968,"[0.11999999999999986, 0.019999999999999834]",1718412,"[1.1999999999999986, 0.19999999999999835]",0.023718953132629395,2.3718953132629395,3.9299999999999975,"[0.26599999999999985, 0.12699999999999986]",1719412,"[2.6599999999999984, 1.2699999999999987]",0.022577135562896727,2.257713556289673,MinimaxSolutionConcept,2.8574999999999986,1.1945789007009961,0.02280944585800171,0.0014205745514220454,2.280944585800171,0.14205745514220453,COMPLETE
