number,value,datetime_start,datetime_complete,duration,params_episode_length,params_epsilon_max,params_epsilon_min,params_gamma,params_learning_rate,params_num_episodes,user_attrs_base_seed,user_attrs_collective_reward_mean,user_attrs_collective_reward_std,user_attrs_individual_reward_agent0_mean,user_attrs_individual_reward_agent0_std,user_attrs_num_episodes_mean,user_attrs_num_parallel_runs,user_attrs_run_0_collective_reward,user_attrs_run_0_individual_rewards,user_attrs_run_0_seed,user_attrs_run_0_total_individual_rewards,user_attrs_run_0_training_time_per_episode,user_attrs_run_0_training_time_total,user_attrs_run_1_collective_reward,user_attrs_run_1_individual_rewards,user_attrs_run_1_seed,user_attrs_run_1_total_individual_rewards,user_attrs_run_1_training_time_per_episode,user_attrs_run_1_training_time_total,user_attrs_run_2_collective_reward,user_attrs_run_2_individual_rewards,user_attrs_run_2_seed,user_attrs_run_2_total_individual_rewards,user_attrs_run_2_training_time_per_episode,user_attrs_run_2_training_time_total,user_attrs_run_3_collective_reward,user_attrs_run_3_individual_rewards,user_attrs_run_3_seed,user_attrs_run_3_total_individual_rewards,user_attrs_run_3_training_time_per_episode,user_attrs_run_3_training_time_total,user_attrs_solution_concept,user_attrs_total_individual_reward_agent0_mean,user_attrs_total_individual_reward_agent0_std,user_attrs_training_time_per_episode_mean,user_attrs_training_time_per_episode_std,user_attrs_training_time_total_mean,user_attrs_training_time_total_std,state
104,3.785,2025-06-12 21:58:23.704783,2025-06-12 21:58:27.869423,0 days 00:00:04.164640,16,0.8740718804599634,0.023942242877055837,0.9666951209021389,0.0759847277936984,309,1048303,3.785,2.1036337609004088,0.24625000000000002,0.3037518518462069,300.0,4,1.5499999999999998,"[0.07599999999999998, 0.07899999999999999]",1048303,"[0.7599999999999998, 0.7899999999999998]",0.009689104557037354,2.906731367111206,2.610000000000001,"[0.19000000000000003, 0.07100000000000004]",1049303,"[1.9000000000000004, 0.7100000000000004]",0.0093771497408549,2.8131449222564697,3.83,"[-0.034999999999999996, 0.418]",1050303,"[-0.35, 4.18]",0.01330198605855306,3.990595817565918,7.1499999999999995,"[0.7540000000000001, -0.039000000000000014]",1051303,"[7.540000000000001, -0.3900000000000001]",0.009887495835622151,2.9662487506866455,WelfareSolutionConcept,2.4625000000000004,3.0375185184620688,0.010563934048016865,0.0015912480241623578,3.16918021440506,0.4773744072487074,COMPLETE
105,2.3175000000000003,2025-06-12 21:58:27.884659,2025-06-12 21:58:30.428445,0 days 00:00:02.543786,13,0.9212930691840487,0.052671856756132604,0.968975197431266,0.08734801535502804,202,1058307,2.3175000000000003,1.62498269221552,0.32399999999999995,0.20620741984710445,200.0,4,4.21,"[0.541, -0.11999999999999997]",1058307,"[5.41, -1.1999999999999997]",0.011390120983123779,2.278024196624756,3.1700000000000004,"[0.437, -0.11999999999999997]",1059307,"[4.37, -1.1999999999999997]",0.008245830535888671,1.6491661071777344,-0.1699999999999996,"[-0.007999999999999983, -0.008999999999999985]",1060307,"[-0.07999999999999982, -0.08999999999999986]",0.011891238689422608,2.3782477378845215,2.06,"[0.32599999999999996, -0.11999999999999997]",1061307,"[3.26, -1.1999999999999997]",0.008634332418441772,1.7268664836883545,WelfareSolutionConcept,3.24,2.062074198471044,0.010040380656719208,0.0016159251367623279,2.0080761313438416,0.3231850273524655,COMPLETE
106,4.3875,2025-06-12 21:58:31.034910,2025-06-12 21:58:35.807927,0 days 00:00:04.773017,18,0.9274703943857696,0.03490867127731821,0.9479656733141374,0.0233918654036869,330,1068311,4.3875,2.2028546819978843,0.378,0.16869943686924388,330.0,4,6.92,"[0.635, 0.056999999999999974]",1068311,"[6.35, 0.5699999999999997]",0.009897364992083926,3.2661304473876953,3.5700000000000003,"[0.18, 0.17700000000000005]",1069311,"[1.7999999999999998, 1.7700000000000005]",0.013940653656468247,4.6004157066345215,1.199999999999999,"[0.29000000000000004, -0.16999999999999998]",1070311,"[2.9000000000000004, -1.6999999999999997]",0.009922047817345821,3.274275779724121,5.86,"[0.40700000000000003, 0.179]",1071311,"[4.07, 1.79]",0.013746208855600068,4.5362489223480225,WelfareSolutionConcept,3.78,1.6869943686924385,0.011876568830374514,0.001968082837249915,3.91926771402359,0.6494673362924721,COMPLETE
107,4.5175,2025-06-12 21:58:35.823482,2025-06-12 21:58:39.099256,0 days 00:00:03.275774,15,0.9567596126664109,0.07185549000546673,0.9533440872911906,0.00012310194018692012,241,1078315,4.5175,1.2395639354224532,0.42475,0.21129526142344035,240.0,4,2.88,"[0.086, 0.202]",1078315,"[0.8599999999999999, 2.02]",0.009226434429486592,2.2143442630767822,3.8800000000000003,"[0.42200000000000004, -0.033999999999999996]",1079315,"[4.220000000000001, -0.33999999999999997]",0.012941251198450724,3.105900287628174,6.14,"[0.648, -0.033999999999999996]",1080315,"[6.48, -0.33999999999999997]",0.012614827354749043,3.0275585651397705,5.170000000000001,"[0.5429999999999999, -0.026000000000000002]",1081315,"[5.43, -0.26]",0.00925679902235667,2.2216317653656006,WelfareSolutionConcept,4.2475000000000005,2.1129526142344037,0.011009828001260756,0.00177200604711611,2.642358720302582,0.42528145130786654,COMPLETE
108,5.48,2025-06-12 21:58:39.116686,2025-06-12 21:58:43.567207,0 days 00:00:04.450521,14,0.8859272034273129,0.0461104928710679,0.9716063381494252,0.03486201288887649,358,1088319,5.48,1.634915899977733,0.5680000000000001,0.16515144564913742,350.0,4,5.220000000000001,"[0.541, -0.018999999999999982]",1088319,"[5.41, -0.18999999999999984]",0.008920225415910994,3.1220788955688477,7.45,"[0.765, -0.019999999999999983]",1089319,"[7.65, -0.19999999999999984]",0.012228188514709472,4.279865980148315,6.25,"[0.649, -0.023999999999999994]",1090319,"[6.49, -0.23999999999999994]",0.009434541974748883,3.3020896911621094,3.0,"[0.31700000000000006, -0.016999999999999994]",1091319,"[3.170000000000001, -0.16999999999999993]",0.012230978693280901,4.280842542648315,WelfareSolutionConcept,5.680000000000001,1.6515144564913742,0.010703483649662563,0.0015368953230743957,3.746219277381897,0.5379133630760385,COMPLETE
109,5.1775,2025-06-12 21:58:43.582336,2025-06-12 21:58:46.831630,0 days 00:00:03.249294,10,0.9367459185630626,0.05926849253797899,0.9565699133174843,0.06402737002301176,366,1098323,5.1775,1.7650123937241915,0.44825,0.18839635744886365,360.0,4,6.790000000000001,"[0.56, 0.11900000000000002]",1098323,"[5.6000000000000005, 1.1900000000000002]",0.006752583715650771,2.4309301376342773,2.4899999999999998,"[0.122, 0.127]",1099323,"[1.22, 1.27]",0.006495311525132921,2.3383121490478516,4.700000000000001,"[0.56, -0.08999999999999998]",1100323,"[5.6000000000000005, -0.8999999999999998]",0.00636390315161811,2.2910051345825195,6.7299999999999995,"[0.5509999999999999, 0.12199999999999993]",1101323,"[5.51, 1.2199999999999993]",0.008542110522588095,3.075159788131714,WelfareSolutionConcept,4.4825,1.8839635744886367,0.007038477228747474,0.0008793075898533452,2.5338518023490906,0.3165507323472042,COMPLETE
110,6.41,2025-06-12 21:58:46.852804,2025-06-12 21:58:50.267562,0 days 00:00:03.414758,11,0.9055079401834726,0.06604825889733068,0.9622132593643375,0.045009662875036,343,1108326,6.41,0.44738126916535104,0.52475,0.11561655374556017,340.0,4,6.730000000000001,"[0.554, 0.119]",1108326,"[5.540000000000001, 1.19]",0.009501155684976018,3.2303929328918457,5.64,"[0.555, 0.009000000000000006]",1109326,"[5.550000000000001, 0.09000000000000007]",0.006749395061941708,2.2947943210601807,6.59,"[0.653, 0.006000000000000015]",1110326,"[6.53, 0.06000000000000015]",0.006822043306687299,2.3194947242736816,6.68,"[0.337, 0.33099999999999996]",1111326,"[3.37, 3.3099999999999996]",0.00953289130154778,3.241183042526245,WelfareSolutionConcept,5.2475000000000005,1.1561655374556017,0.008151371338788202,0.001365939757683928,2.7714662551879883,0.4644195176125354,COMPLETE
111,6.1450000000000005,2025-06-12 21:58:50.843156,2025-06-12 21:58:54.276163,0 days 00:00:03.433007,11,0.9095418091213439,0.06463542171011191,0.9616391922798018,0.05380071848948461,342,1118330,6.1450000000000005,2.2328737089231008,0.5255,0.09092441916229108,340.0,4,3.45,"[0.445, -0.09999999999999999]",1118330,"[4.45, -0.9999999999999999]",0.009602675718419692,3.2649097442626953,7.710000000000001,"[0.5499999999999999, 0.22099999999999995]",1119330,"[5.499999999999999, 2.2099999999999995]",0.0069579909829532395,2.3657169342041016,4.52,"[0.44299999999999995, 0.009000000000000011]",1120330,"[4.43, 0.09000000000000011]",0.006897969105664421,2.3453094959259033,8.900000000000002,"[0.664, 0.22599999999999998]",1121330,"[6.640000000000001, 2.26]",0.009204914289362291,3.1296708583831787,WelfareSolutionConcept,5.255,0.9092441916229107,0.008165887524099911,0.0012460505712239718,2.7764017581939697,0.4236571942161504,COMPLETE
112,4.1274999999999995,2025-06-12 21:58:54.291124,2025-06-12 21:58:57.786316,0 days 00:00:03.495192,12,0.9426526552997323,0.039362447425263236,0.9645309029635877,0.045666876202610326,324,1128334,4.1274999999999995,0.906983323992233,0.35700000000000004,0.04794788837894742,320.0,4,4.41,"[0.44000000000000006, 0.001000000000000012]",1128334,"[4.4, 0.01000000000000012]",0.010160496085882187,3.2513587474823,3.2800000000000002,"[0.328, 1.1102230246251566e-17]",1129334,"[3.2800000000000002, 1.1102230246251565e-16]",0.0076564431190490724,2.450061798095703,3.33,"[0.332, 0.001000000000000012]",1130334,"[3.3200000000000003, 0.01000000000000012]",0.01039539948105812,3.3265278339385986,5.49,"[0.328, 0.221]",1131334,"[3.2800000000000002, 2.21]",0.007443153858184814,2.3818092346191406,WelfareSolutionConcept,3.5700000000000003,0.4794788837894741,0.008913873136043549,0.0013686795216503998,2.8524394035339355,0.437977446928128,COMPLETE
113,6.9825,2025-06-12 21:58:57.801930,2025-06-12 21:59:00.870179,0 days 00:00:03.068249,11,0.9195240950397404,0.06988103019471797,0.9030249065835569,0.03838745016358419,303,1138337,6.9825,3.0449661328165876,0.60675,0.22624033128511814,300.0,4,4.52,"[0.44200000000000006, 0.010000000000000007]",1138337,"[4.420000000000001, 0.10000000000000007]",0.007035357157389323,2.110607147216797,12.200000000000001,"[0.99, 0.22999999999999993]",1139337,"[9.9, 2.2999999999999994]",0.0065844138463338215,1.9753241539001465,5.55,"[0.43899999999999995, 0.11600000000000002]",1140337,"[4.39, 1.1600000000000001]",0.009667586485544841,2.900275945663452,5.659999999999999,"[0.5559999999999999, 0.010000000000000007]",1141337,"[5.56, 0.10000000000000007]",0.007324047088623047,2.197214126586914,WelfareSolutionConcept,6.0675,2.2624033128511813,0.007652851144472758,0.001192699426285463,2.2958553433418274,0.35780982788563886,COMPLETE
114,5.437500000000001,2025-06-12 21:59:00.885419,2025-06-12 21:59:04.263275,0 days 00:00:03.377856,10,0.8547740820183519,0.07317909512509851,0.9213120633030581,0.03881400116345421,350,1148340,5.437500000000001,2.5209757535525807,0.44700000000000006,0.20141127078691504,350.0,4,8.860000000000001,"[0.663, 0.22300000000000003]",1148340,"[6.630000000000001, 2.2300000000000004]",0.008421476909092495,2.947516918182373,2.5,"[0.123, 0.12699999999999997]",1149340,"[1.23, 1.2699999999999998]",0.009097722598484584,3.1842029094696045,6.77,"[0.55, 0.127]",1150340,"[5.5, 1.27]",0.006351754324776786,2.223114013671875,3.62,"[0.45200000000000007, -0.08999999999999998]",1151340,"[4.5200000000000005, -0.8999999999999998]",0.0064172056743076866,2.2460219860076904,WelfareSolutionConcept,4.470000000000001,2.0141127078691503,0.007572039876665387,0.001211609456755705,2.6502139568328857,0.42406330986449675,COMPLETE
115,6.96,2025-06-12 21:59:04.279330,2025-06-12 21:59:07.393462,0 days 00:00:03.114132,11,0.9047676631866843,0.06715746602631088,0.9085819590978055,0.026661431074169326,305,1158344,6.96,2.10048803852819,0.6072500000000001,0.05779868078079299,300.0,4,7.699999999999999,"[0.548, 0.22199999999999998]",1158344,"[5.48, 2.2199999999999998]",0.006932454903920492,2.0797364711761475,10.010000000000002,"[0.6680000000000001, 0.333]",1159344,"[6.6800000000000015, 3.33]",0.009396400451660156,2.818920135498047,4.509999999999999,"[0.5509999999999999, -0.09999999999999999]",1160344,"[5.51, -0.9999999999999999]",0.007426982720692953,2.2280948162078857,5.62,"[0.6620000000000001, -0.09999999999999999]",1161344,"[6.620000000000001, -0.9999999999999999]",0.009830640951792398,2.9491922855377197,WelfareSolutionConcept,6.072500000000001,0.5779868078079297,0.008396619757016499,0.0012389464197152165,2.51898592710495,0.37168392591456506,COMPLETE
116,5.302499999999999,2025-06-12 21:59:08.081887,2025-06-12 21:59:10.783385,0 days 00:00:02.701498,11,0.9077179865336006,0.0685434270212963,0.9019143328394293,0.030098715873907573,256,1168348,5.302499999999999,3.9189180585972956,0.4430000000000001,0.2976046034590191,250.0,4,9.86,"[0.6570000000000001, 0.32899999999999996]",1168348,"[6.570000000000001, 3.2899999999999996]",0.007009620666503906,1.7524051666259766,6.72,"[0.772, -0.09999999999999999]",1169348,"[7.720000000000001, -0.9999999999999999]",0.0069216985702514645,1.7304246425628662,5.54,"[0.33399999999999996, 0.21999999999999997]",1170348,"[3.34, 2.1999999999999997]",0.010034235954284668,2.508558988571167,-0.9099999999999997,"[0.009000000000000018, -0.09999999999999999]",1171348,"[0.09000000000000019, -0.9999999999999999]",0.0101184663772583,2.529616594314575,WelfareSolutionConcept,4.430000000000001,2.9760460345901913,0.008521005392074585,0.0015559413896905866,2.1302513480186462,0.3889853474226467,COMPLETE
117,3.6174999999999997,2025-06-12 21:59:10.798386,2025-06-12 21:59:13.518047,0 days 00:00:02.719661,13,0.8785348514173048,0.08213926381325892,0.9099088415483239,0.02786856713955432,227,1178350,3.6174999999999997,1.2390596232627382,0.32200000000000006,0.20512313375141283,220.0,4,2.97,"[0.21200000000000002, 0.08500000000000002]",1178350,"[2.12, 0.8500000000000002]",0.008809654279188676,1.9381239414215088,2.020000000000001,"[0.32199999999999995, -0.11999999999999997]",1179350,"[3.2199999999999998, -1.1999999999999997]",0.00854750004681674,1.8804500102996826,4.169999999999999,"[0.10300000000000006, 0.31399999999999995]",1180350,"[1.0300000000000007, 3.1399999999999997]",0.008553354306654496,1.8817379474639893,5.31,"[0.651, -0.11999999999999997]",1181350,"[6.51, -1.1999999999999997]",0.011598992347717284,2.5517783164978027,WelfareSolutionConcept,3.22,2.0512313375141282,0.0093773752450943,0.0012870113633433073,2.063022553920746,0.28314249993552765,COMPLETE
118,5.319999999999999,2025-06-12 21:59:13.533577,2025-06-12 21:59:17.076568,0 days 00:00:03.542991,11,0.970663972920883,0.06229735934974735,0.9054496637298696,0.024609528320397672,384,1188353,5.319999999999999,2.4777308166949847,0.49650000000000005,0.22447327235107528,380.0,4,6.709999999999999,"[0.6610000000000001, 0.010000000000000007]",1188353,"[6.610000000000001, 0.10000000000000007]",0.0075977187407644175,2.8871331214904785,7.789999999999999,"[0.6609999999999999, 0.11800000000000002]",1189353,"[6.609999999999999, 1.1800000000000002]",0.008864301129391319,3.368434429168701,1.2600000000000002,"[0.11600000000000002, 0.010000000000000007]",1190353,"[1.1600000000000001, 0.10000000000000007]",0.006576778386768542,2.499175786972046,5.52,"[0.5480000000000002, 0.004000000000000002]",1191353,"[5.480000000000001, 0.04000000000000002]",0.0077049719659905685,2.927889347076416,WelfareSolutionConcept,4.965000000000001,2.2447327235107526,0.0076859425557287125,0.0008103887403294554,2.9206581711769104,0.3079477213251931,COMPLETE
119,4.135000000000001,2025-06-12 21:59:17.091936,2025-06-12 21:59:20.431374,0 days 00:00:03.339438,12,0.8859249784757026,0.05092952634606744,0.9106442706839603,0.03263848038865486,301,1198357,4.135000000000001,1.4443424109261627,0.331,0.002121320343559638,300.0,4,2.1900000000000004,"[0.32900000000000007, -0.10999999999999999]",1198357,"[3.290000000000001, -1.0999999999999999]",0.01054754098256429,3.164262294769287,5.53,"[0.3320000000000001, 0.22100000000000003]",1199357,"[3.3200000000000007, 2.2100000000000004]",0.010050733884175619,3.0152201652526855,5.5200000000000005,"[0.334, 0.21800000000000003]",1200357,"[3.3400000000000003, 2.18]",0.007303475538889567,2.19104266166687,3.3000000000000003,"[0.329, 0.001000000000000012]",1201357,"[3.29, 0.01000000000000012]",0.0078061445554097495,2.341843366622925,WelfareSolutionConcept,3.3100000000000005,0.021213203435596392,0.008926973740259806,0.0013947293213512875,2.678092122077942,0.41841879640538626,COMPLETE
120,5.975000000000001,2025-06-12 21:59:20.446387,2025-06-12 21:59:22.245037,0 days 00:00:01.798650,10,0.9166396804338021,0.07797814018902226,0.9007282740341586,0.04368953283453044,169,1208360,5.975000000000001,2.5599072248814023,0.4225000000000001,0.09362291386193876,160.0,4,2.4699999999999998,"[0.337, -0.08999999999999998]",1208360,"[3.37, -0.8999999999999998]",0.007284663617610931,1.165546178817749,7.9300000000000015,"[0.5630000000000001, 0.23000000000000007]",1209360,"[5.630000000000001, 2.3000000000000007]",0.009497617185115815,1.5196187496185303,8.860000000000001,"[0.4520000000000001, 0.434]",1210360,"[4.520000000000001, 4.34]",0.006954674422740936,1.1127479076385498,4.64,"[0.33799999999999997, 0.12600000000000003]",1211360,"[3.38, 1.2600000000000002]",0.010239438712596893,1.638310194015503,WelfareSolutionConcept,4.2250000000000005,0.9362291386193878,0.008494098484516144,0.0014040852389962583,1.359055757522583,0.22465363823940135,COMPLETE
121,6.41,2025-06-12 21:59:22.854761,2025-06-12 21:59:25.609367,0 days 00:00:02.754606,13,0.9011334448395381,0.06843073856338662,0.9590507870649448,0.05914055637127917,309,1218362,6.41,2.255249431881094,0.6255,0.140642276716498,300.0,4,7.569999999999999,"[0.7659999999999999, -0.008999999999999984]",1218362,"[7.659999999999999, -0.08999999999999983]",0.008612303733825684,2.583691120147705,4.2700000000000005,"[0.43499999999999994, -0.007999999999999983]",1219362,"[4.35, -0.07999999999999982]",0.008544007937113443,2.563202381134033,4.260000000000001,"[0.546, -0.11999999999999997]",1220362,"[5.460000000000001, -1.1999999999999997]",0.007475801308949788,2.2427403926849365,9.54,"[0.755, 0.19900000000000007]",1221362,"[7.55, 1.9900000000000007]",0.007905826568603516,2.3717479705810547,WelfareSolutionConcept,6.255,1.4064227671649798,0.008134484887123108,0.00046961917058425696,2.4403454661369324,0.14088575117527707,COMPLETE
122,6.2875,2025-06-12 21:59:25.624112,2025-06-12 21:59:28.080281,0 days 00:00:02.456169,12,0.903798205370893,0.0527369119127251,0.9342473497947436,0.037022597984453835,286,1228365,6.2875,2.5145116325044112,0.5197499999999999,0.19728073271356222,280.0,4,2.1500000000000004,"[0.21700000000000003, -0.0019999999999999905]",1228365,"[2.1700000000000004, -0.019999999999999907]",0.007874786853790283,2.2049403190612793,8.76,"[0.5429999999999999, 0.3330000000000001]",1229365,"[5.43, 3.330000000000001]",0.007453911645071847,2.087095260620117,6.54,"[0.5489999999999999, 0.10500000000000001]",1230365,"[5.489999999999999, 1.05]",0.007650612933295113,2.142171621322632,7.7,"[0.7699999999999999, 1.1102230246251566e-17]",1231365,"[7.699999999999999, 1.1102230246251565e-16]",0.007170371498380388,2.007704019546509,WelfareSolutionConcept,5.1975,1.9728073271356223,0.0075374207326344075,0.00025900158400392445,2.1104778051376343,0.07252044352109883,COMPLETE
123,5.0075,2025-06-12 21:59:28.094487,2025-06-12 21:59:30.710526,0 days 00:00:02.616039,13,0.8919838521937999,0.07490620695131882,0.9034940814580316,0.06071896638973824,308,1238368,5.0075,1.5762673472479218,0.45849999999999996,0.11759357975671966,300.0,4,4.23,"[0.433, -0.009999999999999985]",1238368,"[4.33, -0.09999999999999984]",0.00788642962773641,2.365928888320923,7.3500000000000005,"[0.6459999999999999, 0.08900000000000001]",1239368,"[6.459999999999999, 0.8900000000000001]",0.007601315975189209,2.2803947925567627,5.37,"[0.434, 0.10300000000000002]",1240368,"[4.34, 1.0300000000000002]",0.0073352837562561035,2.200585126876831,3.08,"[0.321, -0.012999999999999987]",1241368,"[3.21, -0.12999999999999987]",0.00815675656000773,2.4470269680023193,WelfareSolutionConcept,4.585,1.1759357975671967,0.007744946479797364,0.0003074322251435457,2.323483943939209,0.09222966754306373,COMPLETE
124,4.8825,2025-06-12 21:59:30.725567,2025-06-12 21:59:33.275818,0 days 00:00:02.550251,10,0.9600078283901202,0.05822886860210121,0.9671626619024594,0.045739217284321856,339,1248370,4.8825,2.1641900910040226,0.41875000000000007,0.20234175916009034,330.0,4,6.640000000000001,"[0.65, 0.014000000000000007]",1248370,"[6.5, 0.14000000000000007]",0.006951607357371937,2.2940304279327393,4.66,"[0.3450000000000001, 0.121]",1249370,"[3.450000000000001, 1.21]",0.006951733068986373,2.294071912765503,6.8,"[0.555, 0.12499999999999996]",1250370,"[5.550000000000001, 1.2499999999999996]",0.006861817475521203,2.264399766921997,1.4300000000000004,"[0.12499999999999997, 0.018000000000000013]",1251370,"[1.2499999999999998, 0.18000000000000013]",0.0072120298038829455,2.379969835281372,WelfareSolutionConcept,4.1875,2.023417591600903,0.006994296926440615,0.00013095084202085166,2.308117985725403,0.04321377786688108,COMPLETE
125,5.9075,2025-06-12 21:59:33.291889,2025-06-12 21:59:35.274815,0 days 00:00:01.982926,11,0.9387730722655061,0.0682539772265072,0.962612020917623,0.05611636697525299,268,1258373,5.9075,0.4820982783624101,0.58125,0.04786635039356982,260.0,4,5.67,"[0.557, 0.010000000000000007]",1258373,"[5.57, 0.10000000000000007]",0.006746050944695106,1.7539732456207275,5.6499999999999995,"[0.555, 0.010000000000000007]",1259373,"[5.550000000000001, 0.10000000000000007]",0.006847741970649132,1.7804129123687744,6.739999999999999,"[0.664, 0.01000000000000002]",1260373,"[6.640000000000001, 0.1000000000000002]",0.006608717258159931,1.718266487121582,5.569999999999999,"[0.5489999999999999, 0.008000000000000018]",1261373,"[5.489999999999999, 0.08000000000000018]",0.006985630438877986,1.8162639141082764,WelfareSolutionConcept,5.8125,0.4786635039356983,0.006797035153095539,0.00013802389487419707,1.76722913980484,0.03588621266729128,COMPLETE
126,4.0825000000000005,2025-06-12 21:59:35.895956,2025-06-12 21:59:38.875302,0 days 00:00:02.979346,14,0.9908118218519998,0.10006433983949078,0.9065416408974922,0.0735189369149162,311,1268375,4.0825000000000005,1.359639198464063,0.48350000000000004,0.16634377054762226,310.0,4,4.090000000000001,"[0.539, -0.12999999999999995]",1268375,"[5.390000000000001, -1.2999999999999994]",0.009027475695456227,2.7985174655914307,5.22,"[0.652, -0.12999999999999995]",1269375,"[6.5200000000000005, -1.2999999999999994]",0.00891514285918205,2.7636942863464355,1.8600000000000005,"[0.20700000000000002, -0.020999999999999984]",1270375,"[2.0700000000000003, -0.20999999999999985]",0.008901610682087559,2.7594993114471436,5.16,"[0.5359999999999999, -0.019999999999999997]",1271375,"[5.359999999999999, -0.19999999999999996]",0.008556339048570203,2.6524651050567627,WelfareSolutionConcept,4.835,1.6634377054762224,0.008850142071324011,0.00017652305142901037,2.743544042110443,0.05472214594299339,COMPLETE
127,5.59,2025-06-12 21:59:38.891386,2025-06-12 21:59:42.677318,0 days 00:00:03.785932,15,0.870516393618917,0.045949690613564236,0.9698595866172506,0.02070513241456212,333,1278378,5.59,0.9360288457093617,0.5602499999999999,0.16462438306642188,330.0,4,7.21,"[0.7510000000000001, -0.029999999999999992]",1278378,"[7.510000000000002, -0.29999999999999993]",0.00989071022380482,3.263934373855591,5.079999999999999,"[0.648, -0.13999999999999996]",1279378,"[6.48, -1.3999999999999995]",0.010395345543370103,3.430464029312134,4.99,"[0.30799999999999994, 0.19100000000000003]",1280378,"[3.079999999999999, 1.9100000000000004]",0.010222496408404726,3.3734238147735596,5.079999999999999,"[0.534, -0.02599999999999999]",1281378,"[5.34, -0.2599999999999999]",0.009951816183148008,3.2840993404388428,WelfareSolutionConcept,5.6025,1.6462438306642193,0.010115092089681914,0.0002043795056833145,3.3379803895950317,0.0674452368754937,COMPLETE
128,4.78,2025-06-12 21:59:42.704972,2025-06-12 21:59:45.406288,0 days 00:00:02.701316,13,0.9036146045610741,0.06395913358261031,0.9720175511580228,0.0005786485190548693,293,1288382,4.78,1.2210651088291726,0.43325,0.13309841283801999,290.0,4,6.42,"[0.651, -0.008999999999999994]",1288382,"[6.51, -0.08999999999999994]",0.00810727990906814,2.3511111736297607,4.2,"[0.32300000000000006, 0.09700000000000007]",1289382,"[3.2300000000000004, 0.9700000000000008]",0.008344296751351192,2.4198460578918457,5.34,"[0.43200000000000005, 0.10200000000000002]",1290382,"[4.32, 1.0200000000000002]",0.008548043514120168,2.4789326190948486,3.1600000000000006,"[0.32699999999999996, -0.010999999999999985]",1291382,"[3.2699999999999996, -0.10999999999999985]",0.008689105921778186,2.519840717315674,WelfareSolutionConcept,4.3325,1.3309841283801997,0.008422181524079421,0.00021927091666674932,2.4424326419830322,0.06358856583335727,COMPLETE
129,4.915,2025-06-12 21:59:45.420929,2025-06-12 21:59:48.379269,0 days 00:00:02.958340,12,0.9506841459585813,0.0316809274732594,0.9595292563971916,0.03920036685189338,321,1298385,4.915,2.330295045697003,0.41050000000000003,0.16642791232242266,320.0,4,7.699999999999999,"[0.438, 0.332]",1298385,"[4.38, 3.3200000000000003]",0.00854504331946373,2.7344138622283936,3.3000000000000007,"[0.33, 1.1102230246251566e-17]",1299385,"[3.3000000000000003, 1.1102230246251565e-16]",0.008414925634860992,2.6927762031555176,6.64,"[0.663, 0.001000000000000012]",1300385,"[6.630000000000001, 0.01000000000000012]",0.008046278357505798,2.5748090744018555,2.0200000000000005,"[0.21100000000000002, -0.008999999999999985]",1301385,"[2.1100000000000003, -0.08999999999999986]",0.008696485310792923,2.7828752994537354,WelfareSolutionConcept,4.105,1.6642791232242267,0.008425683155655861,0.0002406472423715161,2.6962186098098755,0.07700711755888509,COMPLETE
130,6.15,2025-06-12 21:59:48.394396,2025-06-12 21:59:50.690332,0 days 00:00:02.295936,11,0.9180935831666035,0.06809956325754497,0.9167427192183492,0.0003176051775371584,271,1308388,6.15,1.6205554603283405,0.5539999999999999,0.20260306019406515,270.0,4,8.85,"[0.8779999999999999, 0.007000000000000006]",1308388,"[8.78, 0.07000000000000006]",0.007741338235360605,2.0901613235473633,5.670000000000001,"[0.558, 0.009000000000000006]",1309388,"[5.58, 0.09000000000000007]",0.007755178875393337,2.093898296356201,5.55,"[0.442, 0.11300000000000002]",1310388,"[4.42, 1.1300000000000001]",0.00785841941833496,2.1217732429504395,4.529999999999999,"[0.33799999999999997, 0.11499999999999996]",1311388,"[3.38, 1.1499999999999997]",0.007388401031494141,1.994868278503418,WelfareSolutionConcept,5.54,2.0260306019406515,0.007685834390145761,0.00017758204389924591,2.0751752853393555,0.04794715185279645,COMPLETE
131,4.067500000000001,2025-06-12 21:59:51.508495,2025-06-12 21:59:54.717333,0 days 00:00:03.208838,14,0.9278547951738407,0.024386046075978,0.9651654833194936,0.06957576484120119,329,1318391,4.067500000000001,2.1027645493492613,0.23175000000000004,0.18456892344054024,320.0,4,6.350000000000001,"[0.542, 0.09300000000000005]",1318391,"[5.42, 0.9300000000000006]",0.008670026063919067,2.7744083404541016,3.9700000000000006,"[0.093, 0.30400000000000005]",1319391,"[0.9299999999999999, 3.0400000000000005]",0.00944812297821045,3.0233993530273438,5.220000000000001,"[0.20100000000000007, 0.32100000000000006]",1320391,"[2.0100000000000007, 3.210000000000001]",0.009407200664281846,3.0103042125701904,0.7300000000000002,"[0.09100000000000005, -0.017999999999999995]",1321391,"[0.9100000000000006, -0.17999999999999994]",0.009330616146326066,2.985797166824341,WelfareSolutionConcept,2.3175,1.8456892344054023,0.009213991463184357,0.0003168781445733098,2.948477268218994,0.10140100626345899,COMPLETE
